sales_price,rating,delivery_type,amazon_prime__y_or_n,best_seller_tag__y_or_n,product_details__k_v_pairs/Customer_Reviews,discount_percentage
758,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,42%
201,4.2,fulfilled_by_merchant,N,N,3.7 out of 5 stars 5 customer reviews,
1041,4.2,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 5 customer reviews,
249,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,80%
809,3,fulfilled_by_merchant,Y,N,Be the first to review this item,
522,3,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 1 customer review,65%
371,3.4,fulfilled_by_merchant,N,N,4.3 out of 5 stars 3 customer reviews,
275,5,fulfilled_by_merchant,N,N,Be the first to review this item,72%
479,4.3,fulfilled_by_merchant,N,N,4.5 out of 5 stars 10 customer reviews,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
389,3.5,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 11 customer reviews,
449,3.7,fulfilled_by_merchant,N,N,3.8 out of 5 stars 6 customer reviews,50%
500,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 2 customer reviews,
839,4.4,fulfilled_by_merchant,Y,N,4.4 out of 5 stars 3 customer reviews,
499,4.4,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
1199,4.4,fulfilled_by_merchant,N,N,4.2 out of 5 stars 4 customer reviews,51%
389,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
599,3.8,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 6 customer reviews,73%
299,3.5,fulfilled_by_amazon,Y,N,,50%
199,3.3,fulfilled_by_merchant,N,N,3.5 out of 5 stars 13 customer reviews,50%
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
,3.8,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
598,3.7,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 5 customer reviews,50%
819,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 9 customer reviews,
298,4,fulfilled_by_merchant,N,N,4.4 out of 5 stars 4 customer reviews,
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
1128,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,48%
329,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,75%
1039,5,fulfilled_by_merchant,Y,N,Be the first to review this item,60%
298,3.8,fulfilled_by_merchant,N,N,3.8 out of 5 stars 14 customer reviews,
349,3.4,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 15 customer reviews,73%
347,3.5,fulfilled_by_merchant,N,N,3.7 out of 5 stars 4 customer reviews,
375,3.6,fulfilled_by_merchant,N,N,3.2 out of 5 stars 10 customer reviews,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
219,3.9,fulfilled_by_merchant,N,N,3.7 out of 5 stars 12 customer reviews,
1499,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,9%
,1,fulfilled_by_merchant,N,N,Be the first to review this item,
374,3.7,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 61 customer reviews,
524,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,34%
299,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,57%
499,3.3,fulfilled_by_amazon,Y,N,3.4 out of 5 stars 13 customer reviews,
349,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,50%
899,5,fulfilled_by_amazon,Y,N,Be the first to review this item,34%
269,3.6,fulfilled_by_amazon,N,N,3.6 out of 5 stars 3 customer reviews,86%
573,3.2,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 10 customer reviews,
2889,4.6,fulfilled_by_merchant,N,N,,
400,2.9,fulfilled_by_amazon,Y,N,,20%
758,4,fulfilled_by_merchant,N,N,Be the first to review this item,62%
299,5,fulfilled_by_merchant,N,N,Be the first to review this item,70%
399,4.4,fulfilled_by_merchant,N,N,4.6 out of 5 stars 3 customer reviews,
289,3.6,fulfilled_by_merchant,N,N,3.5 out of 5 stars 14 customer reviews,
599,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,57%
5202.46,5,fulfilled_by_merchant,N,N,,
549,2.8,fulfilled_by_merchant,N,N,3.4 out of 5 stars 2 customer reviews,52%
400,2.9,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
559,3,fulfilled_by_merchant,Y,N,Be the first to review this item,
949,3.9,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,50%
547,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
,4.7,fulfilled_by_merchant,N,N,Be the first to review this item,
2159,4.8,fulfilled_by_merchant,N,N,,
791,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 6 customer reviews,73%
684,4.4,fulfilled_by_merchant,Y,N,4.4 out of 5 stars 4 customer reviews,51%
359,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,40%
1449,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
1686,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,35%
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,33%
410,3.7,fulfilled_by_amazon,N,N,3.6 out of 5 stars 13 customer reviews,77%
367,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 2 customer reviews,69%
339,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,47%
550,3.6,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 18 customer reviews,44%
899,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 2 customer reviews,
799,3.6,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 17 customer reviews,46%
560,3.9,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 8 customer reviews,
339,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,43%
449,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
799,3.4,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 48 customer reviews,
989,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 2 customer reviews,
499,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,71%
771,3.7,fulfilled_by_merchant,Y,Y,3.6 out of 5 stars 92 customer reviews,
799,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
479,4.8,fulfilled_by_merchant,N,N,5.0 out of 5 stars 5 customer reviews,20%
750,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,58%
320,4.3,fulfilled_by_merchant,N,N,"4.4 out of 5 stars 1,824 customer reviews",
616,3.4,fulfilled_by_merchant,N,N,3.6 out of 5 stars 3 customer reviews,48%
527,4.4,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 4 customer reviews,
379,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
739,3.7,fulfilled_by_merchant,N,N,3.9 out of 5 stars 38 customer reviews,
149,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
1039,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 9 customer reviews,
809,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,73%
616,4.5,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
299,4.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,50%
169,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 2 customer reviews,
409,4,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
349,3.1,fulfilled_by_amazon,N,N,3.0 out of 5 stars 3 customer reviews,50%
749,4.4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,50%
477,4,fulfilled_by_merchant,N,N,Be the first to review this item,
1249,4.3,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 3 customer reviews,50%
219,4.3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
509,4.1,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
265,3.2,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,67%
497,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
382,4.3,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 7 customer reviews,
1249,5,fulfilled_by_merchant,N,N,Be the first to review this item,64%
755,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
349,4.1,fulfilled_by_merchant,N,N,3.9 out of 5 stars 7 customer reviews,
839,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
199,4.7,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,75%
551,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,45%
599,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,33%
335,3.3,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
2595,4.2,fulfilled_by_merchant,N,N,Be the first to review this item,20%
2349,3.9,fulfilled_by_merchant,N,N,Be the first to review this item,20%
450,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
,4.9,fulfilled_by_merchant,N,N,Be the first to review this item,
799,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,50%
1225,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,78%
339,3,fulfilled_by_merchant,N,N,Be the first to review this item,70%
453,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
749,3.2,fulfilled_by_merchant,N,N,3.2 out of 5 stars 9 customer reviews,63%
149,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,70%
719,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 5 customer reviews,50%
373,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,50%
749,3.4,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 17 customer reviews,50%
,4,fulfilled_by_merchant,N,N,Be the first to review this item,
3074,4.2,fulfilled_by_merchant,N,N,Be the first to review this item,
149,2.2,fulfilled_by_merchant,N,N,Be the first to review this item,87%
591,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
264,3.3,fulfilled_by_merchant,N,N,3.5 out of 5 stars 12 customer reviews,
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
1035,3.4,fulfilled_by_merchant,N,N,4.4 out of 5 stars 3 customer reviews,
449,3.7,fulfilled_by_merchant,N,N,3.8 out of 5 stars 72 customer reviews,62%
499,4.5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,58%
249,4.4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 5 customer reviews,81%
1049,4.3,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,44%
1699,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
399,4,fulfilled_by_merchant,N,N,Be the first to review this item,34%
749,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 3 customer reviews,50%
548,4.2,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
291,5,fulfilled_by_merchant,N,N,Be the first to review this item,42%
389,3,fulfilled_by_merchant,N,N,Be the first to review this item,
649,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
768,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
439,4.1,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
299,3.4,fulfilled_by_amazon,N,N,3.4 out of 5 stars 3 customer reviews,41%
299,1,fulfilled_by_merchant,N,N,1.0 out of 5 stars 1 customer review,63%
739,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,69%
580,3.9,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 9 customer reviews,
599,4,fulfilled_by_amazon,Y,N,Be the first to review this item,77%
729,4.4,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
439,3.6,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 6 customer reviews,79%
239,3.9,fulfilled_by_merchant,N,N,4.3 out of 5 stars 6 customer reviews,30%
,2,fulfilled_by_merchant,Y,N,Be the first to review this item,
,4.7,fulfilled_by_merchant,N,N,Be the first to review this item,
449,3.8,fulfilled_by_merchant,N,N,4.0 out of 5 stars 38 customer reviews,65%
999,4.4,fulfilled_by_merchant,N,N,4.4 out of 5 stars 39 customer reviews,
580,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,58%
2249,3.9,fulfilled_by_amazon,Y,N,4.7 out of 5 stars 5 customer reviews,72%
349,5,fulfilled_by_merchant,N,N,Be the first to review this item,84%
169,4.3,fulfilled_by_amazon,N,N,4.5 out of 5 stars 2 customer reviews,
799,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
1499,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
636,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,60%
425,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,15%
479,3,fulfilled_by_amazon,N,N,Be the first to review this item,20%
847,4.1,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 8 customer reviews,
1920,4,fulfilled_by_merchant,Y,N,Be the first to review this item,
558,4,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 20 customer reviews,
1109,2.5,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
899,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,50%
799,4.5,fulfilled_by_merchant,Y,N,Be the first to review this item,60%
1209,4.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,41%
399,4.1,fulfilled_by_merchant,N,N,4.1 out of 5 stars 33 customer reviews,
565,5,fulfilled_by_amazon,Y,N,,5%
299,4.2,fulfilled_by_amazon,N,N,4.2 out of 5 stars 29 customer reviews,67%
779,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,35%
262,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
408,3.2,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 52 customer reviews,
849,2.7,fulfilled_by_merchant,N,N,3.0 out of 5 stars 13 customer reviews,
558,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
1449,3.3,fulfilled_by_merchant,N,N,3.2 out of 5 stars 67 customer reviews,3%
821,3.6,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 3 customer reviews,41%
499,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,50%
755,3.9,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 4 customer reviews,
249,3.8,fulfilled_by_amazon,N,N,3.8 out of 5 stars 2 customer reviews,38%
1589,3,fulfilled_by_merchant,Y,N,Be the first to review this item,
539,4.1,fulfilled_by_amazon,Y,N,4.2 out of 5 stars 26 customer reviews,46%
,4,fulfilled_by_merchant,N,N,Be the first to review this item,
,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
749,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,75%
706,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 2 customer reviews,49%
1599,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,30%
,2.8,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
549,4.4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,71%
639,3.2,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 2 customer reviews,60%
999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,67%
,4.7,fulfilled_by_merchant,N,N,Be the first to review this item,
296,4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 38 customer reviews,51%
374,3,fulfilled_by_merchant,Y,N,Be the first to review this item,75%
569,4.6,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 3 customer reviews,52%
524,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
2890,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,41%
273,4.3,fulfilled_by_merchant,N,N,4.4 out of 5 stars 2 customer reviews,
412,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 12 customer reviews,
495,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 2 customer reviews,67%
500,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,17%
249,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 1 customer review,82%
499,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,74%
999,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
,4.9,fulfilled_by_merchant,N,N,Be the first to review this item,
363,3,fulfilled_by_merchant,N,N,Be the first to review this item,
,3.8,fulfilled_by_merchant,N,N,Be the first to review this item,
799,5,fulfilled_by_merchant,Y,N,Be the first to review this item,60%
391,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
939,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,21%
495,3.5,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,72%
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
649,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
1353,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
923,3.6,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 5 customer reviews,76%
399,3.1,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 6 customer reviews,
2590,5,fulfilled_by_merchant,N,N,,
285,3.7,fulfilled_by_amazon,N,N,3.7 out of 5 stars 4 customer reviews,43%
799,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,70%
1199,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
799,4.6,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 2 customer reviews,50%
630,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,9%
1359,3.9,fulfilled_by_merchant,N,N,3.9 out of 5 stars 6 customer reviews,
2529,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,20%
854,5,fulfilled_by_amazon,Y,N,Be the first to review this item,55%
250,3.8,fulfilled_by_merchant,Y,N,,
599,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
399,3.1,fulfilled_by_merchant,N,N,3.1 out of 5 stars 50 customer reviews,
599,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,76%
1233,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
1069,4.6,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 2 customer reviews,41%
,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,
985,3.6,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 11 customer reviews,34%
,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
549,4.1,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 158 customer reviews,73%
269,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 2 customer reviews,
199,5,fulfilled_by_merchant,N,N,Be the first to review this item,
399,4.2,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 11 customer reviews,
2159,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 2 customer reviews,46%
519,3.7,fulfilled_by_amazon,Y,N,3.3 out of 5 stars 3 customer reviews,65%
718,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
648,5,fulfilled_by_amazon,Y,N,Be the first to review this item,57%
199,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 1 customer review,50%
878,3.7,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 2 customer reviews,
377,3.8,fulfilled_by_merchant,N,N,3.9 out of 5 stars 105 customer reviews,
249,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,72%
679,4.2,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 15 customer reviews,
399,4.2,fulfilled_by_merchant,N,N,,50%
,3.4,fulfilled_by_merchant,N,N,Be the first to review this item,
308,3.9,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
345,4,fulfilled_by_merchant,N,N,3.9 out of 5 stars 30 customer reviews,14%
699,3.2,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 2 customer reviews,
2707,3,fulfilled_by_merchant,N,N,,51%
399,4,fulfilled_by_merchant,N,N,Be the first to review this item,
,4.2,fulfilled_by_merchant,N,N,,
1428,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,37%
399,1,fulfilled_by_amazon,N,N,Be the first to review this item,50%
579,2,fulfilled_by_merchant,N,N,Be the first to review this item,63%
854,3.7,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 4 customer reviews,57%
755,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 2 customer reviews,
549,4.4,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 3 customer reviews,54%
576,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 3 customer reviews,42%
259,3.3,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 15 customer reviews,
709,5,fulfilled_by_merchant,N,N,Be the first to review this item,76%
2390,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,40%
249,3.6,fulfilled_by_merchant,N,N,3.5 out of 5 stars 9 customer reviews,
599,4,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
231,4,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 14 customer reviews,
599,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 3 customer reviews,50%
279,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 1 customer review,82%
370,4.1,fulfilled_by_merchant,N,N,4.1 out of 5 stars 3 customer reviews,58%
998,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,44%
399,5,fulfilled_by_merchant,N,N,Be the first to review this item,
899,4.3,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 10 customer reviews,62%
499,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
2999,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,58%
257,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
1045,4.5,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 8 customer reviews,62%
449,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
349,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,50%
